Sale_ID,Timestamp,Buyer_ID,Seller_ID,Warehouse_ID,Part_ID,Quantity_Sold,Quantity_Returned,Unit_Price_USD
SALE-00219,2025-10-11 18:45:30,CUST-124,Nagpur Central Hub,WH-GreatLakes-MI,HYD-1002,4,0,319.99
SALE-00220,2025-12-24 18:11:14,CUST-123,Bengaluru Technology Hub,WH-Pacific-WA,FIL-4004,7,0,51.15
SALE-00221,2026-04-29 18:22:09,CUST-143,Ahmedabad Southwest Hub,WH-Southwest-AZ,ELE-2005,2,0,213.81
SALE-00222,2026-04-26 18:26:33,CUST-150,Jaipur Regional Hub,WH-Mountain-CO,HYD-1001,4,0,461.91
SALE-00223,2026-05-07 18:31:38,CUST-134,Guwahati Northeast Hub,WH-Northeast-NY,FAS-3004,8,0,34.15
SALE-00224,2025-12-15 20:55:52,CUST-120,Ahmedabad Southwest Hub,WH-Southwest-AZ,ELE-2003,2,0,76.79
SALE-00225,2026-05-05 17:33:50,CUST-102,Lucknow Mid-India Hub,WH-MidAtlantic-VA,HYD-1004,7,0,172.2
SALE-00226,2026-03-08 20:07:00,CUST-156,Guwahati Northeast Hub,WH-Northeast-NY,FIL-4003,5,0,42.51
SALE-00227,2026-02-26 20:05:13,CUST-126,Chennai South Hub,WH-South-FL,ELE-2003,2,0,74.13
SALE-00228,2026-07-26 19:08:43,CUST-101,Coimbatore South Central Hub,WH-SouthCentral-OK,ELE-2001,1,0,639.53
SALE-00229,2025-12-27 20:22:03,CUST-151,Bhubaneswar Southeast Hub,WH-Southeast-GA,FAS-3002,7,0,17.34
SALE-00230,2025-10-26 17:31:37,CUST-148,Mumbai West Hub,WH-West-CA,FAS-3004,8,0,36.33
SALE-00231,2025-09-23 20:25:50,CUST-153,Mumbai West Hub,WH-West-CA,FAS-3003,7,0,22.06
SALE-00232,2026-02-12 18:26:13,CUST-114,Hyderabad Central Hub,WH-Central-TX,HYD-1003,2,0,83.81
SALE-00233,2025-09-08 20:41:19,CUST-105,Jaipur Regional Hub,WH-Mountain-CO,FIL-4005,8,0,63.85
SALE-00234,2025-12-20 17:45:37,CUST-139,Indore Central-West Hub,WH-Rockies-UT,ELE-2004,2,0,390.46
SALE-00235,2025-10-08 19:00:46,CUST-120,Nagpur Central Hub,WH-GreatLakes-MI,FAS-3005,8,0,29.13
SALE-00236,2025-09-16 18:17:13,CUST-144,Coimbatore South Central Hub,WH-SouthCentral-OK,HYD-1003,2,0,83.61
SALE-00237,2026-01-12 18:43:59,CUST-118,Hyderabad Central Hub,WH-Central-TX,FIL-4002,10,0,31.02
SALE-00238,2025-12-17 17:18:38,CUST-110,Bhubaneswar Southeast Hub,WH-Southeast-GA,HYD-1004,5,0,178.21
SALE-00239,2026-02-20 17:23:59,CUST-151,Kolkata East Hub,WH-East-NC,FAS-3005,9,0,32.14
SALE-00240,2026-02-08 17:20:29,CUST-120,Bengaluru Technology Hub,WH-Pacific-WA,HYD-1003,4,0,80.19
SALE-00241,2026-02-17 20:50:10,CUST-126,Coimbatore South Central Hub,WH-SouthCentral-OK,ELE-2003,2,0,73.98
SALE-00242,2026-04-28 17:16:41,CUST-107,Mumbai West Hub,WH-West-CA,ELE-2005,1,0,217.34
SALE-00243,2026-07-12 17:56:24,CUST-116,Lucknow Mid-India Hub,WH-MidAtlantic-VA,FIL-4002,7,0,33.16
SALE-00244,2026-05-27 17:43:37,CUST-111,Mumbai West Hub,WH-West-CA,FIL-4002,3,0,30.5
SALE-00245,2026-02-10 18:51:52,CUST-145,Nagpur Central Hub,WH-GreatLakes-MI,ELE-2003,1,0,76.57
SALE-00246,2026-03-02 17:12:59,CUST-116,Bengaluru Technology Hub,WH-Pacific-WA,FIL-4003,7,0,41.35
SALE-00247,2025-09-10 18:20:25,CUST-152,Lucknow Mid-India Hub,WH-MidAtlantic-VA,FIL-4001,8,0,56.41
SALE-00248,2025-12-24 20:51:28,CUST-135,Delhi North Hub,WH-North-IL,FAS-3004,10,0,37.6
SALE-00249,2026-03-25 19:49:36,CUST-137,Coimbatore South Central Hub,WH-SouthCentral-OK,ELE-2003,7,0,75.42
SALE-00250,2025-10-13 20:13:07,CUST-112,Ahmedabad Southwest Hub,WH-Southwest-AZ,ELE-2003,2,0,77.37
SALE-00251,2025-09-29 20:40:32,CUST-111,Nagpur Central Hub,WH-GreatLakes-MI,FAS-3001,5,0,25.73
SALE-00252,2026-05-31 19:19:40,CUST-119,Bhubaneswar Southeast Hub,WH-Southeast-GA,FAS-3004,7,0,37.35
SALE-00253,2026-01-13 19:53:16,CUST-122,Pune Midwest Hub,WH-Midwest-OH,HYD-1002,1,0,309.22
SALE-00254,2026-05-05 17:57:31,CUST-153,Guwahati Northeast Hub,WH-Northeast-NY,FAS-3001,13,0,23.82
SALE-00255,2026-04-29 18:13:00,CUST-101,Chennai South Hub,WH-South-FL,FAS-3005,9,0,30.76
SALE-00256,2026-06-12 18:50:33,CUST-155,Bengaluru Technology Hub,WH-Pacific-WA,HYD-1003,4,0,91.03
SALE-00257,2026-06-16 20:13:24,CUST-114,Indore Central-West Hub,WH-Rockies-UT,FAS-3001,8,0,23.51
SALE-00258,2025-12-29 20:54:25,CUST-123,Hyderabad Central Hub,WH-Central-TX,HYD-1001,1,0,458.19
SALE-00259,2026-05-27 20:33:35,CUST-126,Mumbai West Hub,WH-West-CA,ELE-2001,2,0,696.51
SALE-00260,2026-02-26 18:20:50,CUST-138,Hyderabad Central Hub,WH-Central-TX,ELE-2001,2,0,646.84
SALE-00261,2026-07-03 18:56:46,CUST-151,Pune Midwest Hub,WH-Midwest-OH,FAS-3002,15,0,17.67
SALE-00262,2026-07-22 19:04:03,CUST-111,Hyderabad Central Hub,WH-Central-TX,FAS-3005,10,0,29.63
SALE-00263,2026-03-07 18:28:38,CUST-143,Bhubaneswar Southeast Hub,WH-Southeast-GA,ELE-2003,3,0,76.67
SALE-00264,2026-06-26 19:59:11,CUST-153,Coimbatore South Central Hub,WH-SouthCentral-OK,HYD-1005,2,0,144.07
SALE-00265,2026-02-08 17:55:16,CUST-121,Bengaluru Technology Hub,WH-Pacific-WA,FAS-3004,9,0,36.07
SALE-00266,2026-01-02 17:34:44,CUST-101,Bengaluru Technology Hub,WH-Pacific-WA,ELE-2004,3,0,398.96
SALE-00267,2026-05-14 20:01:19,CUST-118,Coimbatore South Central Hub,WH-SouthCentral-OK,HYD-1004,8,0,183.87
SALE-00268,2026-03-29 20:36:48,CUST-139,Delhi North Hub,WH-North-IL,HYD-1001,1,0,475.22
SALE-00269,2025-09-16 20:44:10,CUST-152,Kolkata East Hub,WH-East-NC,FAS-3005,7,0,28.3
SALE-00270,2026-05-15 17:24:45,CUST-129,Chennai South Hub,WH-South-FL,FAS-3001,8,0,26.04
SALE-00271,2025-09-20 17:47:26,CUST-111,Mumbai West Hub,WH-West-CA,FAS-3004,7,0,34.79
SALE-00272,2026-03-25 17:27:54,CUST-148,Bhubaneswar Southeast Hub,WH-Southeast-GA,FIL-4005,4,0,59.85
SALE-00273,2025-11-19 18:01:30,CUST-133,Mumbai West Hub,WH-West-CA,FAS-3002,7,0,19.27
SALE-00274,2026-06-12 17:11:17,CUST-133,Ahmedabad Southwest Hub,WH-Southwest-AZ,ELE-2004,1,0,368.15
SALE-00275,2026-07-21 19:06:48,CUST-111,Mumbai West Hub,WH-West-CA,FAS-3003,11,0,21.03
SALE-00276,2026-02-27 17:26:23,CUST-153,Bengaluru Technology Hub,WH-Pacific-WA,FAS-3005,7,0,30.33
SALE-00277,2026-05-21 18:10:14,CUST-119,Hyderabad Central Hub,WH-Central-TX,ELE-2001,2,0,719.53
SALE-00278,2025-10-09 19:03:15,CUST-135,Coimbatore South Central Hub,WH-SouthCentral-OK,FIL-4003,8,0,41.21
SALE-00279,2025-11-10 19:28:16,CUST-127,Pune Midwest Hub,WH-Midwest-OH,HYD-1003,1,0,86.44
SALE-00280,2026-04-01 19:24:44,CUST-115,Ahmedabad Southwest Hub,WH-Southwest-AZ,ELE-2004,1,0,395.23
SALE-00281,2026-07-06 18:54:04,CUST-133,Bhubaneswar Southeast Hub,WH-Southeast-GA,FAS-3005,11,0,30.64
SALE-00282,2026-02-09 20:08:47,CUST-114,Coimbatore South Central Hub,WH-SouthCentral-OK,FIL-4002,6,0,31.86
SALE-00283,2025-12-31 19:07:03,CUST-102,Mumbai West Hub,WH-West-CA,FIL-4004,4,0,46.56
SALE-00284,2025-12-30 18:04:42,CUST-105,Coimbatore South Central Hub,WH-SouthCentral-OK,HYD-1005,3,0,141.88
SALE-00285,2025-09-24 19:24:20,CUST-158,Pune Midwest Hub,WH-Midwest-OH,FIL-4002,7,0,33.48
SALE-00286,2026-02-23 17:15:29,CUST-143,Delhi North Hub,WH-North-IL,FAS-3005,7,0,31.35
SALE-00287,2026-03-08 17:18:55,CUST-156,Bengaluru Technology Hub,WH-Pacific-WA,FIL-4005,7,0,61.7
SALE-00288,2026-01-17 17:59:05,CUST-121,Hyderabad Central Hub,WH-Central-TX,ELE-2002,3,1,118.96
SALE-00289,2026-04-14 19:12:00,CUST-146,Hyderabad Central Hub,WH-Central-TX,FIL-4001,9,0,55.55
SALE-00290,2025-10-02 20:01:12,CUST-123,Bhubaneswar Southeast Hub,WH-Southeast-GA,HYD-1001,2,0,434.76
SALE-00291,2026-04-21 17:12:40,CUST-152,Nagpur Central Hub,WH-GreatLakes-MI,ELE-2002,1,0,134.03
SALE-00292,2025-12-21 19:44:46,CUST-147,Coimbatore South Central Hub,WH-SouthCentral-OK,FIL-4002,6,0,33.4
SALE-00293,2026-06-29 18:37:25,CUST-134,Nagpur Central Hub,WH-GreatLakes-MI,FAS-3001,10,0,25.98
SALE-00294,2025-09-17 18:10:43,CUST-113,Jaipur Regional Hub,WH-Mountain-CO,HYD-1004,3,0,187.47
SALE-00295,2026-03-30 17:49:53,CUST-121,Lucknow Mid-India Hub,WH-MidAtlantic-VA,ELE-2004,2,0,397.35
SALE-00296,2025-10-01 19:48:32,CUST-144,Nagpur Central Hub,WH-GreatLakes-MI,HYD-1005,5,0,144.38
SALE-00297,2026-03-16 19:33:18,CUST-117,Delhi North Hub,WH-North-IL,ELE-2002,1,0,126.5
SALE-00298,2026-06-06 20:02:47,CUST-135,Bengaluru Technology Hub,WH-Pacific-WA,FIL-4005,8,0,59.02
SALE-00299,2025-10-23 19:34:29,CUST-136,Lucknow Mid-India Hub,WH-MidAtlantic-VA,ELE-2003,2,0,74.42
SALE-00300,2026-05-05 19:03:26,CUST-145,Pune Midwest Hub,WH-Midwest-OH,FAS-3002,9,0,17.53
SALE-00301,2026-01-28 18:23:59,CUST-115,Lucknow Mid-India Hub,WH-MidAtlantic-VA,FAS-3003,10,0,21.69
SALE-00302,2026-04-17 19:44:24,CUST-149,Bhubaneswar Southeast Hub,WH-Southeast-GA,ELE-2004,2,0,390.76
SALE-00303,2025-10-14 20:25:25,CUST-145,Jaipur Regional Hub,WH-Mountain-CO,FIL-4003,6,0,43.79
SALE-00304,2026-07-07 18:14:32,CUST-103,Pune Midwest Hub,WH-Midwest-OH,FIL-4005,8,0,64.5
SALE-00305,2026-02-03 17:36:16,CUST-114,Coimbatore South Central Hub,WH-SouthCentral-OK,HYD-1005,1,0,135.08
SALE-00306,2025-10-31 20:20:20,CUST-113,Pune Midwest Hub,WH-Midwest-OH,FAS-3003,6,0,23.55
SALE-00307,2026-05-18 20:21:36,CUST-119,Mumbai West Hub,WH-West-CA,FIL-4003,7,0,40.56
SALE-00308,2026-05-06 17:21:07,CUST-134,Guwahati Northeast Hub,WH-Northeast-NY,ELE-2005,1,0,211.35
SALE-00309,2026-06-10 20:06:03,CUST-104,Indore Central-West Hub,WH-Rockies-UT,ELE-2002,1,0,130.13
SALE-00310,2026-05-30 18:43:26,CUST-150,Hyderabad Central Hub,WH-Central-TX,FAS-3001,10,0,23.93
SALE-00311,2026-01-24 17:41:17,CUST-154,Bhubaneswar Southeast Hub,WH-Southeast-GA,HYD-1001,7,0,454.34
SALE-00312,2025-10-13 19:27:29,CUST-160,Delhi North Hub,WH-North-IL,ELE-2004,1,0,414.22
SALE-00313,2026-05-07 19:23:07,CUST-129,Jaipur Regional Hub,WH-Mountain-CO,FIL-4001,9,0,53.95
SALE-00314,2026-03-21 17:40:32,CUST-145,Mumbai West Hub,WH-West-CA,FIL-4002,7,0,33.95
SALE-00315,2026-07-01 19:05:43,CUST-148,Indore Central-West Hub,WH-Rockies-UT,FIL-4002,9,0,30.33
SALE-00316,2026-05-02 18:57:52,CUST-155,Lucknow Mid-India Hub,WH-MidAtlantic-VA,FIL-4005,6,0,65.66
SALE-00317,2026-04-05 20:27:12,CUST-139,Jaipur Regional Hub,WH-Mountain-CO,HYD-1005,3,0,150.23
SALE-00318,2026-06-04 18:07:36,CUST-154,Kolkata East Hub,WH-East-NC,ELE-2005,1,0,209.78
SALE-00319,2025-10-13 20:12:09,CUST-101,Chennai South Hub,WH-South-FL,FIL-4005,6,0,65.17
SALE-00320,2025-10-12 18:50:51,CUST-138,Coimbatore South Central Hub,WH-SouthCentral-OK,FIL-4001,7,7,58.84
SALE-00321,2025-10-24 19:11:42,CUST-146,Hyderabad Central Hub,WH-Central-TX,FAS-3001,5,0,25.55
SALE-00322,2026-04-23 19:05:58,CUST-118,Ahmedabad Southwest Hub,WH-Southwest-AZ,FAS-3004,7,0,33.61
SALE-00323,2026-06-21 19:54:00,CUST-119,Kolkata East Hub,WH-East-NC,ELE-2001,2,0,668.75
SALE-00324,2026-07-10 17:32:56,CUST-107,Mumbai West Hub,WH-West-CA,FAS-3003,14,0,23.34
SALE-00325,2026-07-22 19:24:50,CUST-102,Delhi North Hub,WH-North-IL,FAS-3001,11,0,26.27
SALE-00326,2026-04-13 18:59:35,CUST-156,Jaipur Regional Hub,WH-Mountain-CO,FAS-3002,9,0,19.15
SALE-00327,2025-11-25 17:03:39,CUST-157,Coimbatore South Central Hub,WH-SouthCentral-OK,ELE-2001,2,0,725.29
SALE-00328,2026-05-01 17:11:28,CUST-125,Chennai South Hub,WH-South-FL,FIL-4003,7,2,43.17
SALE-00329,2026-01-15 20:54:39,CUST-115,Hyderabad Central Hub,WH-Central-TX,ELE-2003,1,0,80.81
SALE-00330,2025-11-24 20:19:23,CUST-123,Kolkata East Hub,WH-East-NC,FAS-3004,4,0,35.1
SALE-00331,2026-03-06 19:21:00,CUST-104,Guwahati Northeast Hub,WH-Northeast-NY,FAS-3001,10,0,25.28
SALE-00332,2025-10-18 19:00:29,CUST-110,Hyderabad Central Hub,WH-Central-TX,HYD-1004,4,0,179.95
SALE-00333,2026-07-13 19:46:27,CUST-134,Bhubaneswar Southeast Hub,WH-Southeast-GA,ELE-2001,2,0,646.08
SALE-00334,2026-05-25 17:48:50,CUST-140,Kolkata East Hub,WH-East-NC,ELE-2002,2,0,121.29
SALE-00335,2025-10-03 19:21:38,CUST-114,Bengaluru Technology Hub,WH-Pacific-WA,FAS-3001,5,0,25.57
SALE-00336,2026-03-16 20:36:27,CUST-120,Ahmedabad Southwest Hub,WH-Southwest-AZ,HYD-1001,1,0,471.86
SALE-00337,2025-11-10 20:39:58,CUST-133,Bhubaneswar Southeast Hub,WH-Southeast-GA,HYD-1002,5,0,317.86
SALE-00338,2026-04-07 20:01:15,CUST-133,Delhi North Hub,WH-North-IL,HYD-1005,4,0,148.8
SALE-00339,2026-01-01 19:42:05,CUST-144,Delhi North Hub,WH-North-IL,HYD-1001,3,0,424.54
SALE-00340,2025-10-26 19:33:53,CUST-131,Kolkata East Hub,WH-East-NC,FAS-3001,10,0,23.9
SALE-00341,2026-02-08 20:54:41,CUST-147,Bengaluru Technology Hub,WH-Pacific-WA,FIL-4001,13,0,56.07
SALE-00342,2025-11-02 20:17:37,CUST-127,Indore Central-West Hub,WH-Rockies-UT,HYD-1003,3,0,91.51
SALE-00343,2026-05-30 19:22:57,CUST-156,Bhubaneswar Southeast Hub,WH-Southeast-GA,HYD-1004,3,0,185.33
SALE-00344,2025-11-06 20:09:51,CUST-150,Chennai South Hub,WH-South-FL,ELE-2001,4,0,691.82
SALE-00345,2026-04-26 18:03:01,CUST-117,Pune Midwest Hub,WH-Midwest-OH,FAS-3004,10,0,37.17
SALE-00346,2025-11-30 19:53:55,CUST-118,Indore Central-West Hub,WH-Rockies-UT,FIL-4004,4,0,46.15
SALE-00347,2026-02-23 20:50:31,CUST-151,Lucknow Mid-India Hub,WH-MidAtlantic-VA,FIL-4002,1,0,33.57
SALE-00348,2026-07-11 18:03:29,CUST-129,Nagpur Central Hub,WH-GreatLakes-MI,FAS-3001,6,0,26.87
SALE-00349,2026-02-07 18:53:52,CUST-103,Delhi North Hub,WH-North-IL,FAS-3004,17,0,36.86
SALE-00350,2025-11-06 18:57:37,CUST-102,Coimbatore South Central Hub,WH-SouthCentral-OK,ELE-2002,1,0,119.91
SALE-00351,2026-06-15 20:37:19,CUST-146,Jaipur Regional Hub,WH-Mountain-CO,FAS-3004,3,0,36.35
SALE-00352,2026-06-06 19:49:15,CUST-144,Delhi North Hub,WH-North-IL,HYD-1002,5,0,336.94
SALE-00353,2026-01-11 19:27:19,CUST-105,Bhubaneswar Southeast Hub,WH-Southeast-GA,HYD-1002,6,0,318.12
SALE-00354,2026-01-18 17:16:14,CUST-150,Hyderabad Central Hub,WH-Central-TX,HYD-1001,5,2,442.4
SALE-00355,2026-01-29 19:40:21,CUST-118,Delhi North Hub,WH-North-IL,ELE-2005,1,0,212.96
SALE-00356,2026-05-26 19:09:50,CUST-142,Guwahati Northeast Hub,WH-Northeast-NY,ELE-2003,6,0,80.74
SALE-00357,2026-05-30 20:21:55,CUST-130,Bengaluru Technology Hub,WH-Pacific-WA,FAS-3002,6,0,18.41
SALE-00358,2026-02-10 19:07:46,CUST-136,Guwahati Northeast Hub,WH-Northeast-NY,FAS-3003,7,0,22.18
SALE-00359,2026-01-17 17:49:11,CUST-140,Pune Midwest Hub,WH-Midwest-OH,FIL-4003,6,0,42.06
SALE-00360,2026-02-18 19:40:21,CUST-121,Hyderabad Central Hub,WH-Central-TX,FIL-4005,9,0,64.91
SALE-00361,2026-05-29 18:22:27,CUST-160,Hyderabad Central Hub,WH-Central-TX,HYD-1003,3,0,89.71
SALE-00362,2026-02-22 19:26:32,CUST-101,Ahmedabad Southwest Hub,WH-Southwest-AZ,HYD-1002,3,0,339.93
SALE-00363,2026-07-03 19:05:33,CUST-147,Lucknow Mid-India Hub,WH-MidAtlantic-VA,HYD-1003,4,0,85.63
SALE-00364,2025-10-13 18:41:29,CUST-135,Coimbatore South Central Hub,WH-SouthCentral-OK,ELE-2002,2,0,120.41
SALE-00365,2025-10-15 20:49:15,CUST-140,Bhubaneswar Southeast Hub,WH-Southeast-GA,HYD-1001,2,0,447.65
SALE-00366,2025-10-04 18:35:15,CUST-154,Mumbai West Hub,WH-West-CA,FAS-3005,10,0,31.32
SALE-00367,2026-04-17 18:29:12,CUST-156,Nagpur Central Hub,WH-GreatLakes-MI,FIL-4003,4,0,40.62
SALE-00368,2026-02-28 19:44:03,CUST-149,Kolkata East Hub,WH-East-NC,FAS-3005,8,0,29.44
SALE-00369,2026-07-02 19:25:53,CUST-125,Bhubaneswar Southeast Hub,WH-Southeast-GA,ELE-2001,1,0,728.7
SALE-00370,2026-07-21 19:20:14,CUST-108,Mumbai West Hub,WH-West-CA,FAS-3001,6,0,24.76
SALE-00371,2026-03-06 20:14:55,CUST-150,Nagpur Central Hub,WH-GreatLakes-MI,FAS-3001,14,0,26.39
SALE-00372,2026-07-09 20:35:57,CUST-110,Chennai South Hub,WH-South-FL,FAS-3005,8,0,30.87
SALE-00373,2025-11-07 19:05:30,CUST-148,Jaipur Regional Hub,WH-Mountain-CO,HYD-1001,5,0,445.06
SALE-00374,2026-01-19 17:51:56,CUST-124,Lucknow Mid-India Hub,WH-MidAtlantic-VA,FIL-4004,6,0,47.28
SALE-00375,2025-10-31 18:32:24,CUST-114,Bhubaneswar Southeast Hub,WH-Southeast-GA,ELE-2004,10,0,400.74
SALE-00376,2025-09-12 20:29:51,CUST-110,Delhi North Hub,WH-North-IL,HYD-1002,6,0,309.65
SALE-00377,2025-09-19 18:19:19,CUST-102,Bengaluru Technology Hub,WH-Pacific-WA,FIL-4003,9,0,41.43
SALE-00378,2025-11-24 19:41:44,CUST-127,Chennai South Hub,WH-South-FL,FIL-4002,12,0,34.26
SALE-00379,2026-04-18 18:40:18,CUST-106,Jaipur Regional Hub,WH-Mountain-CO,HYD-1003,4,0,90.99
SALE-00380,2025-09-13 19:53:17,CUST-152,Kolkata East Hub,WH-East-NC,ELE-2005,4,0,225.83
SALE-00381,2026-07-17 17:28:48,CUST-149,Coimbatore South Central Hub,WH-SouthCentral-OK,FAS-3001,5,0,25.13
SALE-00382,2026-06-20 18:10:57,CUST-132,Delhi North Hub,WH-North-IL,FAS-3005,5,0,31.97
SALE-00383,2025-11-20 19:11:51,CUST-145,Jaipur Regional Hub,WH-Mountain-CO,FAS-3001,9,0,23.58
SALE-00384,2026-02-05 19:38:31,CUST-106,Chennai South Hub,WH-South-FL,HYD-1002,3,0,342.68
SALE-00385,2025-10-20 17:17:30,CUST-117,Kolkata East Hub,WH-East-NC,FIL-4001,9,0,58.19
SALE-00386,2025-10-28 20:06:49,CUST-157,Hyderabad Central Hub,WH-Central-TX,HYD-1005,5,0,135.52
SALE-00387,2026-07-05 20:12:10,CUST-159,Bhubaneswar Southeast Hub,WH-Southeast-GA,ELE-2004,1,0,367.82
SALE-00388,2026-06-01 17:38:09,CUST-141,Hyderabad Central Hub,WH-Central-TX,FAS-3005,7,0,31.1
SALE-00389,2025-10-23 19:21:39,CUST-143,Mumbai West Hub,WH-West-CA,HYD-1005,6,0,137.85
SALE-00390,2026-06-13 17:09:35,CUST-106,Kolkata East Hub,WH-East-NC,FIL-4002,4,0,33.34
SALE-00391,2026-01-07 20:38:38,CUST-124,Kolkata East Hub,WH-East-NC,ELE-2001,3,0,664.76
SALE-00392,2025-12-17 17:14:14,CUST-131,Jaipur Regional Hub,WH-Mountain-CO,HYD-1003,1,0,89.82
SALE-00393,2025-10-24 20:27:39,CUST-145,Guwahati Northeast Hub,WH-Northeast-NY,ELE-2001,4,0,710.32
SALE-00394,2026-04-23 20:40:22,CUST-126,Coimbatore South Central Hub,WH-SouthCentral-OK,HYD-1002,1,0,331.47
SALE-00395,2026-04-25 18:15:46,CUST-111,Mumbai West Hub,WH-West-CA,FIL-4001,8,0,58.44
SALE-00396,2025-09-15 19:02:29,CUST-138,Ahmedabad Southwest Hub,WH-Southwest-AZ,FIL-4002,7,0,32.38
SALE-00397,2026-02-02 17:24:40,CUST-101,Ahmedabad Southwest Hub,WH-Southwest-AZ,ELE-2004,1,0,383.05
SALE-00398,2026-01-26 19:48:24,CUST-148,Nagpur Central Hub,WH-GreatLakes-MI,FIL-4003,5,0,44.36
SALE-00399,2025-11-09 18:59:19,CUST-147,Chennai South Hub,WH-South-FL,HYD-1005,4,0,139.53
SALE-00400,2026-07-03 19:44:04,CUST-154,Indore Central-West Hub,WH-Rockies-UT,ELE-2001,1,0,698.43
SALE-00401,2026-05-19 17:37:31,CUST-136,Chennai South Hub,WH-South-FL,FAS-3004,9,0,33.12
SALE-00402,2026-06-12 20:11:25,CUST-121,Mumbai West Hub,WH-West-CA,HYD-1002,3,0,338.29
SALE-00403,2026-03-23 19:21:45,CUST-126,Mumbai West Hub,WH-West-CA,HYD-1002,4,0,322.72
SALE-00404,2026-07-14 18:34:45,CUST-139,Jaipur Regional Hub,WH-Mountain-CO,FAS-3003,10,0,21.66
SALE-00405,2026-03-05 20:25:02,CUST-146,Chennai South Hub,WH-South-FL,ELE-2001,1,0,656.19
SALE-00406,2026-06-30 19:09:02,CUST-153,Ahmedabad Southwest Hub,WH-Southwest-AZ,HYD-1001,2,0,470.55
SALE-00407,2025-09-01 20:38:44,CUST-154,Indore Central-West Hub,WH-Rockies-UT,ELE-2001,1,0,723.59
SALE-00408,2026-06-23 18:40:23,CUST-109,Ahmedabad Southwest Hub,WH-Southwest-AZ,FAS-3005,12,0,30.68
SALE-00409,2026-01-29 19:12:33,CUST-127,Ahmedabad Southwest Hub,WH-Southwest-AZ,FAS-3005,9,0,29.03
SALE-00410,2026-06-22 18:16:43,CUST-143,Delhi North Hub,WH-North-IL,FIL-4004,7,0,51.55
SALE-00411,2025-12-25 20:56:05,CUST-119,Mumbai West Hub,WH-West-CA,HYD-1001,4,0,473.67
SALE-00412,2026-03-15 17:40:21,CUST-123,Coimbatore South Central Hub,WH-SouthCentral-OK,ELE-2004,3,0,404.38
SALE-00413,2025-12-04 18:01:20,CUST-139,Nagpur Central Hub,WH-GreatLakes-MI,ELE-2004,3,0,381.46
SALE-00414,2025-11-29 17:29:34,CUST-114,Chennai South Hub,WH-South-FL,FAS-3002,10,0,17.45
SALE-00415,2026-06-03 20:08:54,CUST-120,Indore Central-West Hub,WH-Rockies-UT,FIL-4002,8,0,32.14
SALE-00416,2026-03-08 17:16:27,CUST-153,Mumbai West Hub,WH-West-CA,HYD-1003,2,0,87.62
SALE-00417,2026-03-17 17:58:12,CUST-152,Indore Central-West Hub,WH-Rockies-UT,ELE-2005,5,0,205.04
SALE-00418,2026-05-17 18:55:53,CUST-151,Mumbai West Hub,WH-West-CA,ELE-2001,7,0,693.38
SALE-00419,2026-06-21 20:14:42,CUST-139,Nagpur Central Hub,WH-GreatLakes-MI,FAS-3005,10,0,31.92
SALE-00420,2026-01-28 20:08:00,CUST-125,Lucknow Mid-India Hub,WH-MidAtlantic-VA,ELE-2001,2,0,682.22
SALE-00421,2025-10-02 17:19:12,CUST-155,Delhi North Hub,WH-North-IL,FIL-4001,3,0,53.26
SALE-00422,2025-09-09 18:23:54,CUST-154,Bengaluru Technology Hub,WH-Pacific-WA,FIL-4005,3,0,65.5
SALE-00423,2026-07-12 18:44:58,CUST-148,Pune Midwest Hub,WH-Midwest-OH,FAS-3004,6,0,37.02
SALE-00424,2026-04-07 17:41:39,CUST-151,Kolkata East Hub,WH-East-NC,FIL-4003,8,0,41.31
SALE-00425,2025-12-19 18:10:20,CUST-120,Pune Midwest Hub,WH-Midwest-OH,ELE-2002,3,0,118.58
SALE-00426,2026-02-26 20:59:57,CUST-119,Coimbatore South Central Hub,WH-SouthCentral-OK,FAS-3002,6,0,17.16
SALE-00427,2025-09-15 17:11:33,CUST-154,Coimbatore South Central Hub,WH-SouthCentral-OK,HYD-1002,4,0,301.29
SALE-00428,2026-05-26 17:05:06,CUST-115,Nagpur Central Hub,WH-GreatLakes-MI,FAS-3001,8,0,26.01
SALE-00429,2026-07-09 17:24:52,CUST-156,Delhi North Hub,WH-North-IL,HYD-1004,5,4,168.62
SALE-00430,2026-01-15 20:30:11,CUST-159,Bhubaneswar Southeast Hub,WH-Southeast-GA,ELE-2004,1,0,407.23
SALE-00431,2026-05-09 18:43:27,CUST-147,Guwahati Northeast Hub,WH-Northeast-NY,FAS-3001,10,0,23.89
SALE-00432,2025-11-12 20:59:18,CUST-132,Hyderabad Central Hub,WH-Central-TX,HYD-1004,6,0,166.24
SALE-00433,2025-12-10 20:32:35,CUST-149,Mumbai West Hub,WH-West-CA,FAS-3005,9,0,29.24
SALE-00434,2025-10-29 18:39:33,CUST-129,Jaipur Regional Hub,WH-Mountain-CO,FAS-3002,15,0,18.57
SALE-00435,2025-12-01 19:27:16,CUST-107,Ahmedabad Southwest Hub,WH-Southwest-AZ,HYD-1002,8,0,302.15
SALE-00436,2025-12-21 18:44:01,CUST-122,Chennai South Hub,WH-South-FL,ELE-2002,4,0,134.9
SALE-00437,2026-03-02 17:27:08,CUST-160,Delhi North Hub,WH-North-IL,HYD-1004,5,0,174.95
